subject,equal_adjacent_frac
10,0.041811846689895474
10,0.03484320557491289
10,0.05226480836236934
10,0.06620209059233449
10,0.09059233449477352
10,0.03832752613240418
10,0.041811846689895474
10,0.05574912891986063
10,0.06968641114982578
10,0.05226480836236934
10,0.10104529616724739
10,0.05574912891986063
10,0.059233449477351915
10,0.05226480836236934
10,0.04878048780487805
10,0.07317073170731707
10,0.04878048780487805
10,0.05574912891986063
10,0.05574912891986063
10,0.07317073170731707
10,0.09059233449477352
100,0.11846689895470383
100,0.1254355400696864
100,0.07665505226480836
100,0.08362369337979095
100,0.09407665505226481
100,0.07317073170731707
100,0.041811846689895474
100,0.0627177700348432
100,0.07665505226480836
100,0.09407665505226481
100,0.11846689895470383
100,0.1254355400696864
100,0.10452961672473868
100,0.05226480836236934
100,0.10452961672473868
100,0.15331010452961671
100,0.09059233449477352
100,0.14285714285714285
100,0.05226480836236934
100,0.08362369337979095
100,0.10452961672473868
100,0.06968641114982578
100,0.07317073170731707
100,0.06968641114982578
100,0.1254355400696864
100,0.11846689895470383
100,0.11498257839721254
100,0.08013937282229965
100,0.1289198606271777
100,0.07665505226480836
100,0.10104529616724739
100,0.1254355400696864
100,0.06620209059233449
100,0.08013937282229965
100,0.11846689895470383
100,0.11149825783972125
100,0.11846689895470383
100,0.08013937282229965
100,0.06620209059233449
100,0.09059233449477352
100,0.08362369337979095
100,0.11498257839721254
100,0.09059233449477352
100,0.08362369337979095
100,0.06968641114982578
100,0.09059233449477352
100,0.09407665505226481
100,0.14982578397212543
100,0.11846689895470383
100,0.1289198606271777
100,0.08710801393728224
100,0.059233449477351915
100,0.13937282229965156
100,0.0627177700348432
100,0.13588850174216027
100,0.14634146341463414
100,0.13240418118466898
100,0.08013937282229965
100,0.09407665505226481
100,0.0975609756097561
100,0.05226480836236934
100,0.10104529616724739
100,0.1602787456445993
100,0.08013937282229965
100,0.1916376306620209
100,0.10801393728222997
100,0.08710801393728224
100,0.08362369337979095
100,0.11846689895470383
100,0.11149825783972125
100,0.14285714285714285
100,0.13588850174216027
100,0.10801393728222997
100,0.10452961672473868
100,0.0975609756097561
100,0.09407665505226481
100,0.1254355400696864
100,0.06620209059233449
100,0.07317073170731707
100,0.11846689895470383
100,0.1289198606271777
100,0.07665505226480836
100,0.14982578397212543
100,0.10104529616724739
100,0.07317073170731707
100,0.08013937282229965
100,0.10452961672473868
100,0.13240418118466898
100,0.0975609756097561
100,0.1254355400696864
100,0.0975609756097561
100,0.04878048780487805
100,0.08013937282229965
100,0.156794425087108
100,0.06968641114982578
